scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Grifola,higher_taxon,genus,path_depth,1,8,8,Grifola frondosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Grifolaceae|Grifola|Grifola frondosa
Grossulariaceae,higher_taxon,family,suffix,9,8,8,Ribes alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Grossulariaceae|Ribes|Ribes alpinum
Guepiniopsis,higher_taxon,genus,path_depth,1,8,8,Guepiniopsis buccina,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Guepiniopsis|Guepiniopsis buccina
Gunneraceae,higher_taxon,family,suffix,2,8,8,Gunnera manicata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gunnerales|Gunneraceae|Gunnera|Gunnera manicata
Gymnopilus,higher_taxon,genus,path_depth,8,8,8,Gymnopilus bellulus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Gymnopilus|Gymnopilus bellulus
Gymnopus,higher_taxon,genus,path_depth,14,8,10,Gymnopus alkalivirens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Gymnopus|Gymnopus alkalivirens
Gymnosporangium,higher_taxon,genus,path_depth,6,8,8,Gymnosporangium clavariiforme,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Gymnosporangiaceae|Gymnosporangium|Gymnosporangium clavariiforme
Gyrodon,higher_taxon,genus,path_depth,1,8,8,Gyrodon lividus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Paxillaceae|Gyrodon|Gyrodon lividus
Gyroporus,higher_taxon,genus,path_depth,2,8,8,Gyroporus castaneus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Gyroporaceae|Gyroporus|Gyroporus castaneus
Haasiella,higher_taxon,genus,path_depth,1,8,8,Haasiella venustissima,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Haasiella|Haasiella venustissima
Haemodoraceae,higher_taxon,family,suffix,1,8,8,Anigozanthos flavidus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Haemodoraceae|Anigozanthos|Anigozanthos flavidus
Haloragaceae,higher_taxon,family,suffix,4,8,8,Myriophyllum aquaticum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Haloragaceae|Myriophyllum|Myriophyllum aquaticum
Hamamelidaceae,higher_taxon,family,suffix,12,8,8,Corylopsis pauciflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Hamamelidaceae|Hamamelidoideae|Corylopsideae|Corylopsis|Corylopsis pauciflora
Hapalopilus,higher_taxon,genus,path_depth,1,8,8,Hapalopilus rutilans,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Phanerochaetaceae|Hapalopilus|Hapalopilus rutilans
Haploporus,higher_taxon,genus,path_depth,1,8,8,Haploporus tuberculosus,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Polyporales|Polyporaceae|Haploporus|Haploporus tuberculosus
Hebeloma,higher_taxon,genus,path_depth,8,8,8,Hebeloma aanenii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Hebeloma|Hebeloma aanenii
Helicobasidium,higher_taxon,genus,path_depth,1,8,8,Tuberculina persicina,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Helicobasidiales|Helicobasidiaceae|Helicobasidium|Helicobasidium purpureum
Heliconiaceae,higher_taxon,family,suffix,5,8,8,Heliconia aurantiaca,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Heliconiaceae|Heliconia|Heliconia aurantiaca
Heliotropiaceae,higher_taxon,family,suffix,2,8,8,Heliotropium arborescens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Heliotropiaceae|Heliotropium|Heliotropium arborescens
Helwingiaceae,higher_taxon,family,suffix,1,8,8,Helwingia japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Aquifoliales|Helwingiaceae|Helwingia|Helwingia japonica
Hemileccinum,higher_taxon,genus,path_depth,2,8,8,Hemileccinum depilatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Hemileccinum|Hemileccinum depilatum
Hemimycena,higher_taxon,genus,path_depth,5,8,8,Hemimycena crispula,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Mycenaceae|Hemimycena|Hemimycena hirsuta
Hericium,higher_taxon,genus,path_depth,5,8,8,Hericium alpestre,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Hericiaceae|Hericium|Hericium flagellum
Hermanssonia,higher_taxon,genus,path_depth,1,8,8,Phlebia centrifuga,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Hermanssonia|Hermanssonia centrifuga
Heterobasidion,higher_taxon,genus,path_depth,2,8,8,Heterobasidion annosum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Bondarzewiaceae|Heterobasidion|Heterobasidion annosum
Heteroradulum,higher_taxon,genus,path_depth,1,8,8,Heteroradulum deglubens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Auriculariaceae|Heteroradulum|Heteroradulum deglubens
Hodophilus,higher_taxon,genus,path_depth,6,8,10,Hodophilus anatinus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Clavariaceae|Hodophilus|Hodophilus anatinus
Hohenbuehelia,higher_taxon,genus,path_depth,4,8,8,Hohenbuehelia auriscalpium,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Pleurotaceae|Hohenbuehelia|Hohenbuehelia auriscalpium
Homophron,higher_taxon,genus,path_depth,1,8,8,Homophron spadiceum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Homophron|Homophron spadiceum
Hortiboletus,higher_taxon,genus,path_depth,3,8,8,Hortiboletus bubalinus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Hortiboletus|Hortiboletus bubalinus
Hyalopsora,higher_taxon,genus,path_depth,1,8,8,Hyalopsora polypodii,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniastraceae|Hyalopsora|Hyalopsora polypodii
Hydnellum,higher_taxon,genus,path_depth,8,8,8,Hydnellum aurantiacum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Thelephorales|Bankeraceae|Hydnellum|Hydnellum aurantiacum
Hydnoporia,higher_taxon,genus,path_depth,2,8,8,Hydnoporia corrugata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Hydnoporia|Hydnoporia corrugata
Hydnum,higher_taxon,genus,path_depth,4,8,8,Hydnum magnorufescens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum|Hydnum magnorufescens
Hydrangeaceae,higher_taxon,family,suffix,18,8,8,Carpenteria californica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Hydrangeaceae|Hydrangeoideae|Philadelpheae|Carpenteria|Carpenteria californica
Hydrocharitaceae,higher_taxon,family,suffix,9,8,8,Elodea canadensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Elodea|Elodea canadensis
Hydrophyllaceae,higher_taxon,family,suffix,7,8,8,Nemophila maculata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Hydrophyllaceae|Nemophila|Nemophila maculata
Hydropodia,higher_taxon,genus,path_depth,1,8,8,Hydropodia subalpina,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Porotheleaceae|Hydropodia|Hydropodia subalpina
Hydropus,higher_taxon,genus,path_depth,2,8,8,Hydropus atramentosus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Mycenaceae|Hydropus|Hydropus atramentosus
Hygrocybe,higher_taxon,genus,path_depth,27,8,8,Cuphophyllus cereopallidus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Hygrocybe|Hygrocybe cereopallida
Hygronarius,higher_taxon,genus,path_depth,1,8,8,Hygronarius renidens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Hygronarius|Hygronarius renidens
Hygrophorineae,higher_taxon,tribe,suffix,1,8,8,Lichenomphalia ericetorum,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Hygrophorineae|Hygrophoraceae|Lichenomphalioideae|Lichenomphalieae|Lichenomphalia|Protolichenomphalia|Lichenomphalia ericetorum
Hygrophoropsis,higher_taxon,genus,path_depth,2,8,9,Hygrophoropsis pallida,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Boletales|Hygrophoropsidaceae|Hygrophoropsis|Hygrophoropsis pallida
Hygrophorus,higher_taxon,genus,path_depth,34,8,8,Hygrophorus abieticola,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Hygrophorus|Hygrophorus abieticola
Hymenochaete,higher_taxon,genus,path_depth,3,8,8,Hymenochaete carpatica,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Hymenochaete|Hymenochaete carpatica
Hymenopellis,higher_taxon,genus,path_depth,1,8,8,Oudemansiella radicata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Hymenopellis|Hymenopellis radicata
Hypericaceae,higher_taxon,family,suffix,25,8,8,Hypericum androsaemum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericeae|Hypericum|Hypericum androsaemum
Hyphoderma,higher_taxon,genus,path_depth,1,8,8,Hyphoderma setigerum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Hyphodermataceae|Hyphoderma|Hyphoderma setigerum
Hyphodontia,higher_taxon,genus,path_depth,1,8,8,Kneiffiella barba-jovis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hyphodontiaceae|Hyphodontia|Hyphodontia barba-jovis
Hypholoma,higher_taxon,genus,path_depth,9,8,8,Hypholoma capnoides,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Hypholoma|Hypholoma capnoides
Hypsizygus,higher_taxon,genus,path_depth,1,8,8,Hypsizygus tessulatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lyophyllaceae|Hypsizygus|Hypsizygus tessulatus
Imleria,higher_taxon,genus,path_depth,1,8,8,Imleria badia,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Imleria|Imleria badia
Imperator,higher_taxon,genus,path_depth,2,8,8,Imperator rhodopurpureus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Imperator|Imperator rhodopurpureus
Inocutis,higher_taxon,genus,path_depth,1,8,8,Inocutis rheades,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Inocutis|Inocutis rheades
Inocybe,higher_taxon,genus,path_depth,30,8,8,Inocybe asterospora,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inocybe|Inocybe asterospora
Inonotus,higher_taxon,genus,path_depth,3,8,8,Inonotus cuticularis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Inonotus|Inonotus cuticularis
Inosperma,higher_taxon,genus,path_depth,6,8,8,Inosperma adaequatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inosperma|Inosperma adaequatum
Iridaceae,higher_taxon,family,suffix,69,8,8,Chasmanthe bicolor,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Chasmanthe|Chasmanthe bicolor
Irpex,higher_taxon,genus,path_depth,2,8,8,Irpex lacteus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Irpicaceae|Irpex|Irpex lacteus
Irpiciporus,higher_taxon,genus,path_depth,1,8,8,Irpiciporus pachyodon,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Irpiciporus|Irpiciporus pachyodon
Ischnoderma,higher_taxon,genus,path_depth,2,8,8,Ischnoderma benzoinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Ischnodermataceae|Ischnoderma|Ischnoderma benzoinum
Isoetaceae,higher_taxon,family,suffix,1,8,8,Isoetes lacustris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Isoetales|Isoetaceae|Isoetes|Isoetes lacustris
Jahnoporus,higher_taxon,genus,path_depth,1,8,8,Jahnoporus hirtus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Dacryobolaceae|Jahnoporus|Jahnoporus hirtus
Juglandaceae,higher_taxon,family,suffix,12,8,8,Carya cordiformis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Juglandaceae|Juglandoideae|Caryeae|Carya|Carya cordiformis
Juncaceae,higher_taxon,family,suffix,35,8,8,Juncus acutus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Juncaceae|Juncus|Juncus acutus
Juncaginaceae,higher_taxon,family,suffix,1,8,8,Triglochin palustris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Juncaginaceae|Triglochin|Triglochin palustris
Junghuhnia,higher_taxon,genus,path_depth,1,8,8,Steccherinum nitidum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Steccherinaceae|Junghuhnia|Junghuhnia nitida
Kuehneola,higher_taxon,genus,path_depth,1,8,8,Kuehneola uredinis,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Phragmidiaceae|Kuehneola|Kuehneola uredinis
Kuehneromyces,higher_taxon,genus,path_depth,1,8,8,Kuehneromyces mutabilis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Kuehneromyces|Kuehneromyces mutabilis
Laccaria,higher_taxon,genus,path_depth,8,8,8,Laccaria affinis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hydnangiaceae|Laccaria|Laccaria laccata
Lachnella,higher_taxon,genus,path_depth,2,8,8,Lachnella alboviolascens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Niaceae|Lachnella|Lachnella alboviolascens
Lacrymaria,higher_taxon,genus,path_depth,2,8,8,Lacrymaria lacrymabunda,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Lacrymaria|Lacrymaria lacrymabunda
Lactarius,higher_taxon,genus,path_depth,60,8,8,Lactarius acerrimus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius acerrimus
Lactifluus,higher_taxon,genus,path_depth,5,8,8,Lactifluus bertillonii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactifluus|Lactifluus bertillonii
Laetiporus,higher_taxon,genus,path_depth,2,8,8,Laetiporus montanus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Laetiporaceae|Laetiporus|Laetiporus montanus
Laetisaria,higher_taxon,genus,path_depth,3,8,8,Laetisaria fuciformis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Laetisaria|Laetisaria fuciformis
Lardizabalaceae,higher_taxon,family,suffix,3,8,8,Akebia quinata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Lardizabalaceae|Lardizabaloideae|Akebia|Akebia quinata
Lauraceae,higher_taxon,family,suffix,8,8,8,Camphora glandulifera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Cinnamomeae|Camphora|Camphora glandulifera
Laxitextum,higher_taxon,genus,path_depth,1,8,8,Laxitextum bicolor,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Hericiaceae|Laxitextum|Laxitextum bicolor
Leccinellum,higher_taxon,genus,path_depth,2,8,8,Leccinellum crocipodium,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Leccinellum|Leccinellum crocipodium
Leccinum,higher_taxon,genus,path_depth,10,8,8,Leccinum aurantiacum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Leccinum|Leccinum aurantiacum
Lentaria,higher_taxon,genus,path_depth,2,8,8,Lentaria albovinacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales|Lentariaceae|Lentaria|Lentaria albovinacea
Lentibulariaceae,higher_taxon,family,suffix,16,8,8,Pinguicula alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lentibulariaceae|Pinguiculoideae|Pinguicula|Pinguicula alpina
Lentinellus,higher_taxon,genus,path_depth,8,8,8,Lentinellus castoreus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Auriscalpiaceae|Lentinellus|Lentinellus castoreus
Lentinula,higher_taxon,genus,path_depth,1,8,8,Lentinula edodes,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Lentinula|Lentinula edodes
Lentinus,higher_taxon,genus,path_depth,4,8,8,Lentinus arcularius,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Lentinus|Lentinus arcularius
Lenzites,higher_taxon,genus,path_depth,1,8,8,Trametes betulina,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Lenzites|Lenzites betulinus
Lepiota,higher_taxon,genus,path_depth,24,8,10,Lepiota boudieri,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Lepiota|Lepiota boudieri
Leptoporus,higher_taxon,genus,path_depth,1,8,8,Leptoporus mollis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Irpicaceae|Leptoporus|Leptoporus mollis
Leratiomyces,higher_taxon,genus,path_depth,5,8,8,Leratiomyces ceres,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Leratiomyces|Leratiomyces ceres
Leucoagaricus,higher_taxon,genus,path_depth,2,8,8,Leucocoprinus badhamii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Leucoagaricus|Leucoagaricus badhamii
Leucocoprinus,higher_taxon,genus,path_depth,9,8,11,Leucoagaricus leucothites,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Leucocoprinus|Leucocoprinus leucothites
Leucogyrophana,higher_taxon,genus,path_depth,2,8,8,Leucogyrophana mollusca,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Hygrophoropsidaceae|Leucogyrophana|Leucogyrophana mollusca
Leucopaxillus,higher_taxon,genus,path_depth,5,8,8,Leucopaxillus albissimus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Tricholomataceae|Leucopaxillus|Leucopaxillus albissimus
Leucotelium,higher_taxon,genus,path_depth,1,8,8,Leucotelium cerasi,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Uropyxidaceae|Leucotelium|Leucotelium cerasi
Lichenomphalia,higher_taxon,genus,path_depth,3,8,12,Lichenomphalia ericetorum,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Hygrophorineae|Hygrophoraceae|Lichenomphalioideae|Lichenomphalieae|Lichenomphalia|Protolichenomphalia|Lichenomphalia ericetorum
Liliaceae,higher_taxon,family,suffix,46,8,8,Cardiocrinum giganteum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Liliales|Liliaceae|Cardiocrinum|Cardiocrinum giganteum
Limacella,higher_taxon,genus,path_depth,3,8,8,Limacella delicata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Amanitaceae|Limacella|Limacella delicata
Limacellopsis,higher_taxon,genus,path_depth,1,8,8,Limacellopsis guttata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Amanitaceae|Limacellopsis|Limacellopsis guttata
Limnanthaceae,higher_taxon,family,suffix,1,8,8,Limnanthes douglasii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Limnanthaceae|Limnanthes|Limnanthes douglasii
Linaceae,higher_taxon,family,suffix,15,8,8,Linum alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Linaceae|Lineae|Linum|Linum alpinum
Linderniaceae,higher_taxon,family,suffix,1,8,8,Torenia fournieri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Linderniaceae|Torenia|Torenia fournieri
Lindtneria,higher_taxon,genus,path_depth,1,8,8,Lindtneria trachyspora,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Stephanosporaceae|Lindtneria|Lindtneria trachyspora
Loasaceae,higher_taxon,family,suffix,1,8,8,Mentzelia lindleyi,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Loasaceae|Mentzelioideae|Mentzelia|Mentzelia lindleyi
Loweomyces,higher_taxon,genus,path_depth,1,8,8,Loweomyces wynneae,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Steccherinaceae|Loweomyces|Loweomyces wynneae
Lycoperdon,higher_taxon,genus,path_depth,11,8,10,Lycoperdon caudatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lycoperdaceae|Lycoperdon|Lycoperdon caudatum
Lycopodiaceae,higher_taxon,family,suffix,7,8,8,Diphasiastrum alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Lycopodiales|Lycopodiaceae|Lycopodioideae|Diphasiastrum|Diphasiastrum alpinum
Lyomyces,higher_taxon,genus,path_depth,1,8,8,Lyomyces sambuci,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Lyomyces|Lyomyces sambuci
Lyophyllum,higher_taxon,genus,path_depth,6,8,8,Lyophyllum aemiliae,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Lyophyllaceae|Lyophyllum|Lyophyllum aemiliae
Lythraceae,higher_taxon,family,suffix,12,8,8,Cuphea cyanea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Lythraceae|Punicoideae|Cuphea|Cuphea cyanea
Macrocystidia,higher_taxon,genus,path_depth,1,8,8,Macrocystidia cucumis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Macrocystidiaceae|Macrocystidia|Macrocystidia cucumis
Macrolepiota,higher_taxon,genus,path_depth,4,8,8,Macrolepiota excoriata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Macrolepiota|Macrolepiota excoriata
Mallocybe,higher_taxon,genus,path_depth,2,8,8,Mallocybe substraminipes,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Mallocybe|Mallocybe substraminipes
Marantaceae,higher_taxon,family,suffix,13,8,8,Calathea lutea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Marantaceae|Calathea|Calathea lutea
Marasmiellus,higher_taxon,genus,path_depth,1,8,8,Marasmiellus candidus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Marasmiellus|Marasmiellus candidus
Marasmiineae,higher_taxon,tribe,suffix,3,8,8,Gymnopus loiselerieutorum,Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Agaricales|Marasmiineae|Omphalotaceae|Gymnopus|Gymnopus loiselerieutorum
Marasmius,higher_taxon,genus,path_depth,14,8,8,Marasmius bulliardii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Marasmiaceae|Marasmius|Marasmius bulliardii
Marchandiomyces,higher_taxon,genus,path_depth,1,8,8,Marchandiomyces corallinus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Marchandiomyces|Marchandiomyces corallinus
Marsileaceae,higher_taxon,family,suffix,2,8,8,Marsilea quadrifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Salviniales|Marsileaceae|Marsilea|Marsilea quadrifolia
Martyniaceae,higher_taxon,family,suffix,1,8,8,Proboscidea louisianica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Martyniaceae|Proboscidea|Proboscidea louisianica
Mazaceae,higher_taxon,family,suffix,2,8,8,Mazus miquelii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Mazaceae|Mazus|Mazus miquelii
Melampsora,higher_taxon,genus,path_depth,9,8,9,Melampsora aecidioides,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Melampsoraceae|Melampsora|Melampsora populnea
