scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Moreae,higher_taxon,tribe,suffix,4,9,9,Morus alba,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Moreae|Morus|Morus alba,BestMatch,9.41215,Exact,0,Moreae,Moreae Dumort.,Moreae,KVK2V,Moreae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Moreae,
Moringa,higher_taxon,genus,path_depth,2,9,9,Moringa hildebrandtii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Moringaceae|Moringa|Moringa hildebrandtii,BestMatch,9.41215,Exact,0,Moringa,Moringa Adans.,Moringa,5V7V,Moringa Adans.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Moringaceae|Moringa,
Morinoideae,higher_taxon,subfamily,suffix,3,9,9,Morina longifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Morinoideae|Morina|Morina longifolia,BestMatch,9.41215,Exact,0,Morinoideae,Morinoideae Burnett,Morinoideae,7NLWJ,Morinoideae Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Morinoideae,
Mucidula mucida,higher_taxon,genus,path_depth,1,9,9,Oudemansiella mucida,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Mucidula|Mucidula mucida,BestMatch,9.41215,Exact,0,Mucidula mucida,Mucidula mucida (Schrad.) Pat.,Mucidula mucida,44GZF,Mucidula mucida (Schrad.) Pat.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Mucidula|Mucidula mucida,
Muhlenbergia,higher_taxon,genus,path_depth,2,9,9,Muhlenbergia capillaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Muhlenbergia|Muhlenbergia capillaris,BestMatch,9.41215,Exact,0,Muhlenbergia,Muhlenbergia Schreb.,Muhlenbergia,8VZHY,Muhlenbergia Schreb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Muhlenbergia,
Musa,higher_taxon,genus,path_depth,3,9,9,Musa acuminata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Musa|Musa acuminata,BestMatch,9.41215,Exact,0,Musa,Musa L.,Musa,8VZJC,Musa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Musa,
Muscari,higher_taxon,genus,path_depth,9,9,9,Muscari armeniacum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Muscari|Muscari armeniacum,BestMatch,9.41215,Exact,0,Muscari,Muscari Mill.,Muscari,8VZJD,Muscari Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Muscari,
Musella,higher_taxon,genus,path_depth,1,9,9,Musella lasiocarpa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Musella|Musella lasiocarpa,BestMatch,9.41215,Exact,0,Musella,Musella (Franch.) C.Y.Wu ex H.W.Li,Musella,8WHWH,Musella (Franch.) C.Y.Wu ex H.W.Li,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Musella,
Mutisioideae,higher_taxon,subfamily,suffix,1,9,9,Gerbera jamesonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae|Mutisieae|Gerbera|Gerbera jamesonii,BestMatch,9.41215,Exact,0,Mutisioideae,Mutisioideae Lindl.,Mutisioideae,JXP,Mutisioideae Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae,
Mycoacia gilvescens,higher_taxon,genus,path_depth,1,9,9,Ceriporiopsis gilvescens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Mycoacia|Mycoacia gilvescens,BestMatch,9.41215,Exact,0,Mycoacia gilvescens,Mycoacia gilvescens (Bres.) Zmitr.,Mycoacia gilvescens,44VZ6,Mycoacia gilvescens (Bres.) Zmitr.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Mycoacia|Mycoacia gilvescens,
Mycoacia uda,higher_taxon,genus,path_depth,1,9,9,Sarcodontia uda,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Mycoacia|Mycoacia uda,BestMatch,9.41215,Exact,0,Mycoacia uda,Mycoacia uda (Fr.) Donk,Mycoacia uda,743VQ,Mycoacia uda (Fr.) Donk,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Mycoacia|Mycoacia uda,
Myriceae,higher_taxon,tribe,suffix,2,9,9,Morella pensylvanica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Myricaceae|Myriceae|Morella|Morella pensylvanica,BestMatch,9.41215,Exact,0,Myriceae,Myriceae DC. ex Duby,Myriceae,KVLV3,Myriceae DC. ex Duby,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Myricaceae|Myriceae,
Myriophyllum,higher_taxon,genus,path_depth,4,9,9,Myriophyllum aquaticum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Haloragaceae|Myriophyllum|Myriophyllum aquaticum,BestMatch,9.41215,Exact,0,Myriophyllum,Myriophyllum L.,Myriophyllum,5WJZ,Myriophyllum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Haloragaceae|Myriophyllum,
Myrsinoideae,higher_taxon,subfamily,suffix,18,9,9,Ardisia crenata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Myrsinoideae|Lysimachieae|Ardisia|Ardisia crenata,BestMatch,9.41215,Exact,0,Myrsinoideae,Myrsinoideae Burnett,Myrsinoideae,JY3,Myrsinoideae Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Myrsinoideae,
Myrtoideae,higher_taxon,subfamily,suffix,18,9,9,Chamelaucium uncinatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Chamelaucieae|Chamelauciinae|Chamelaucium|Chamelaucium uncinatum,BestMatch,9.41215,Exact,0,Myrtoideae,Myrtoideae Sweet,Myrtoideae,JY4,Myrtoideae Sweet,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae,
Najas,higher_taxon,genus,path_depth,2,9,9,Najas marina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Najas|Najas marina,BestMatch,9.41215,Exact,0,Najas,Najas L.,Najas,8VZKP,Najas L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Najas,
Nama,higher_taxon,genus,path_depth,1,9,9,Nama demissa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Namaceae|Nama|Nama demissa,BestMatch,9.41215,Exact,0,Nama,Nama L.,Nama,63CFH,Nama L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Namaceae|Nama,
Nandinoideae,higher_taxon,subfamily,suffix,1,9,9,Nandina domestica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae|Nandinoideae|Nandineae|Nandina|Nandina domestica,BestMatch,9.41215,Exact,0,Nandinoideae,Nandinoideae Heintze,Nandinoideae,JYB,Nandinoideae Heintze,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae|Nandinoideae,
Naohidemyces vaccinii,higher_taxon,genus,path_depth,1,9,9,Naohidemyces vacciniorum,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniastraceae|Naohidemyces|Naohidemyces vaccinii,BestMatch,9.41215,Exact,0,Naohidemyces vaccinii,"Naohidemyces vaccinii (Jørst.) S. Sato, Katsuya & Y. Hirats. ex Cummins & Y. Hirats.",Naohidemyces vaccinii,CBH2W,"Naohidemyces vaccinii (Jørst.) S. Sato, Katsuya & Y. Hirats. ex Cummins & Y. Hirats.",false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Pucciniastraceae|Naohidemyces|Naohidemyces vaccinii,
Narcissus,higher_taxon,genus,path_depth,13,9,9,Narcissus albicans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Narcissus|Narcissus albicans,BestMatch,9.41215,Exact,0,Narcissus,Narcissus L.,Narcissus,8VZL3,Narcissus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Narcissus,
Nardus,higher_taxon,genus,path_depth,1,9,9,Nardus stricta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Nardus|Nardus stricta,BestMatch,9.41215,Exact,0,Nardus,Nardus L.,Nardus,8VZL5,Nardus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Nardus,
Nassella,higher_taxon,genus,path_depth,1,9,9,Nassella tenuissima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Nassella|Nassella tenuissima,BestMatch,9.41215,Exact,0,Nassella,Nassella (Trin.) É.Desv.,Nassella,8VZLC,Nassella (Trin.) É.Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Nassella,
Naucoria geraniolens,higher_taxon,genus,path_depth,1,9,9,Alnicola geraniolens,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Naucoria|Naucoria geraniolens,BestMatch,9.41215,Exact,0,Naucoria geraniolens,Naucoria geraniolens (Courtec.) Gerw. Keller,Naucoria geraniolens,73TVQ,Naucoria geraniolens (Courtec.) Gerw. Keller,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Naucoria|Naucoria geraniolens,
Naucoria pampeana,higher_taxon,genus,path_depth,1,9,9,Agaricus pampeanus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Naucoria|Naucoria pampeana,BestMatch,9.41215,Exact,0,Naucoria pampeana,Naucoria pampeana (Speg.) Rick,Naucoria pampeana,B35NM,Naucoria pampeana (Speg.) Rick,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hymenogastraceae|Naucoria|Naucoria pampeana,
Nelumbo,higher_taxon,genus,path_depth,2,9,9,Nelumbo lutea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Proteales|Nelumbonaceae|Nelumbo|Nelumbo lutea,BestMatch,9.41215,Exact,0,Nelumbo,Nelumbo Adans.,Nelumbo,5YDS,Nelumbo Adans.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Proteales|Nelumbonaceae|Nelumbo,
Nemophila,higher_taxon,genus,path_depth,2,9,9,Nemophila maculata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Hydrophyllaceae|Nemophila|Nemophila maculata,BestMatch,9.41215,Exact,0,Nemophila,Nemophila Nutt. ex Barton,Nemophila,5YKG,Nemophila Nutt. ex Barton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Hydrophyllaceae|Nemophila,
Neoantrodia serialis,higher_taxon,genus,path_depth,1,9,9,Fomitopsis serialis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fomitopsidaceae|Neoantrodia|Neoantrodia serialis,BestMatch,9.41215,Exact,0,Neoantrodia serialis,Neoantrodia serialis (Fr.) Audet,Neoantrodia serialis,6S6KL,Neoantrodia serialis (Fr.) Audet,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fomitopsidaceae|Neoantrodia|Neoantrodia serialis,
Neoboletus praestigiator,higher_taxon,genus,path_depth,1,9,9,Neoboletus pseudosulphureus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Neoboletus|Neoboletus praestigiator,BestMatch,9.41215,Exact,0,Neoboletus praestigiator,"Neoboletus praestigiator (R. Schulz) Svetash., Gelardi, Simonini & Vizzini",Neoboletus praestigiator,46BNP,"Neoboletus praestigiator (R. Schulz) Svetash., Gelardi, Simonini & Vizzini",false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Neoboletus|Neoboletus praestigiator,
Neolentinus cyathiformis,higher_taxon,genus,path_depth,1,9,9,Neolentinus degener,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gloeophyllales|Gloeophyllaceae|Neolentinus|Neolentinus cyathiformis,BestMatch,9.41215,Exact,0,Neolentinus cyathiformis,Neolentinus cyathiformis (Schaeff.) Della Magg. & Trassin.,Neolentinus cyathiformis,46KGF,Neolentinus cyathiformis (Schaeff.) Della Magg. & Trassin.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gloeophyllales|Gloeophyllaceae|Neolentinus|Neolentinus cyathiformis,
Neoregelia,higher_taxon,genus,path_depth,1,9,9,Neoregelia carolinae,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Neoregelia|Neoregelia carolinae,BestMatch,9.41215,Exact,0,Neoregelia,Neoregelia L.B.Sm.,Neoregelia,8VZP6,Neoregelia L.B.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Neoregelia,
Neotinea,higher_taxon,genus,path_depth,2,9,9,Neotinea tridentata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Neotinea|Neotinea tridentata,BestMatch,9.41215,Exact,0,Neotinea,Neotinea Rchb.f.,Neotinea,8VZPL,Neotinea Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Neotinea,
Neottia,higher_taxon,genus,path_depth,3,9,9,Neottia cordata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Neottia|Neottia cordata,BestMatch,9.41215,Exact,0,Neottia,Neottia Guett.,Neottia,8VZPM,Neottia Guett.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Neottia,
Nepenthes,higher_taxon,genus,path_depth,4,9,9,Nepenthes alata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nepenthaceae|Nepenthes|Nepenthes alata,BestMatch,9.41215,Exact,0,Nepenthes,Nepenthes L.,Nepenthes,635J,Nepenthes L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nepenthaceae|Nepenthes,
Nephrolepis,higher_taxon,genus,path_depth,3,9,9,Nephrolepis cordifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Nephrolepidaceae|Nephrolepis|Nephrolepis cordifolia,BestMatch,9.41215,Exact,0,Nephrolepis,Nephrolepis Schott,Nephrolepis,6382,Nephrolepis Schott,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Nephrolepidaceae|Nephrolepis,
Nephthytis,higher_taxon,genus,path_depth,1,9,9,Nephthytis poissonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Nephthytis|Nephthytis poissonii,BestMatch,9.41215,Exact,0,Nephthytis,Nephthytis Schott,Nephthytis,8VZQ5,Nephthytis Schott,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Nephthytis,
Nerine,higher_taxon,genus,path_depth,2,9,9,Nerine bowdenii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Nerine|Nerine bowdenii,BestMatch,9.41215,Exact,0,Nerine,Nerine Herb.,Nerine,8VZQ7,Nerine Herb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Nerine,
Nicotianoideae,higher_taxon,subfamily,suffix,9,9,9,Nicotiana alata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae|Nicotianeae|Nicotiana|Nicotiana alata,BestMatch,9.41215,Exact,0,Nicotianoideae,Nicotianoideae Miers,Nicotianoideae,JYX,Nicotianoideae Miers,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae,
Nolina,higher_taxon,genus,path_depth,1,9,9,Nolina nelsonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Nolina|Nolina nelsonii,BestMatch,9.41215,Exact,0,Nolina,Nolina Michx.,Nolina,8VZRK,Nolina Michx.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Nolina,
Nothofagus,higher_taxon,genus,path_depth,1,9,9,Nothofagus antarctica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Nothofagaceae|Nothofagus|Nothofagus antarctica,BestMatch,9.41215,Exact,0,Nothofagus,Nothofagus Blume,Nothofagus,8VZS2,Nothofagus Blume,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Nothofagaceae|Nothofagus,
Nupharoideae,higher_taxon,subfamily,suffix,3,9,9,Nuphar advena,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nupharoideae|Nuphar|Nuphar advena,BestMatch,9.41215,Exact,0,Nupharoideae,Nupharoideae M.Ito,Nupharoideae,JZD,Nupharoideae M.Ito,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nupharoideae,
Nyctagineae,higher_taxon,tribe,suffix,2,9,9,Mirabilis jalapa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae|Nyctagineae|Mirabilis|Mirabilis jalapa,BestMatch,9.41215,Exact,0,Nyctagineae,Nyctagineae Horan.,Nyctagineae,KVK78,Nyctagineae Horan.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae|Nyctagineae,
Nymphaeoideae,higher_taxon,subfamily,suffix,9,9,9,Euryale ferox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae|Euryaleae|Euryale|Euryale ferox,BestMatch,9.41215,Exact,0,Nymphaeoideae,Nymphaeoideae Arn.,Nymphaeoideae,JZF,Nymphaeoideae Arn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae,
Nyssoideae,higher_taxon,subfamily,suffix,1,9,9,Nyssa sylvatica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Nyssaceae|Nyssoideae|Nyssa|Nyssa sylvatica,BestMatch,9.41215,Exact,0,Nyssoideae,Nyssoideae Arn.,Nyssoideae,V5Q37,Nyssoideae Arn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Nyssaceae|Nyssoideae,
Ochnoideae,higher_taxon,subfamily,suffix,1,9,9,Ochna thomasiana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Ochnaceae|Ochnoideae|Ochneae|Ochninae|Ochna|Ochna thomasiana,BestMatch,9.41215,Exact,0,Ochnoideae,Ochnoideae Burnett,Ochnoideae,JZK,Ochnoideae Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Ochnaceae|Ochnoideae,
Ochropsora ariae,higher_taxon,genus,path_depth,1,9,9,Ochropsora anemones,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Ochropsoraceae|Ochropsora|Ochropsora ariae,BestMatch,9.41215,Exact,0,Ochropsora ariae,Ochropsora ariae (Fuckel) Ramsb.,Ochropsora ariae,6SF9L,Ochropsora ariae (Fuckel) Ramsb.,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Ochropsoraceae|Ochropsora|Ochropsora ariae,
Oleeae,higher_taxon,tribe,suffix,25,9,9,Chionanthus virginicus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Oleinae|Chionanthus|Chionanthus virginicus,BestMatch,9.41215,Exact,0,Oleeae,Oleeae Hoffmanns. & Link ex Dumort.,Oleeae,V5BC8,Oleeae Hoffmanns. & Link ex Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae,
Onagroideae,higher_taxon,subfamily,suffix,39,9,9,Chamaenerion angustifolium,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae|Epilobieae|Chamaenerion|Chamaenerion angustifolium,BestMatch,9.41215,Exact,0,Onagroideae,Onagroideae Beilschm.,Onagroideae,K22,Onagroideae Beilschm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae,
Oncidium,higher_taxon,genus,path_depth,1,9,9,Oncidium sphacelatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Oncidium|Oncidium sphacelatum,BestMatch,9.41215,Exact,0,Oncidium,Oncidium Sw.,Oncidium,8VZVW,Oncidium Sw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Oncidium,
Onobrychis,higher_taxon,genus,path_depth,3,9,9,Onobrychis arenaria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Onobrychis|Onobrychis arenaria,BestMatch,9.41215,Exact,0,Onobrychis,Onobrychis Mill.,Onobrychis,9CLHZ,Onobrychis Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Onobrychis,
Onoclea,higher_taxon,genus,path_depth,1,9,9,Onoclea sensibilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Onocleaceae|Onoclea|Onoclea sensibilis,BestMatch,9.41215,Exact,0,Onoclea,Onoclea L.,Onoclea,68CH,Onoclea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Onocleaceae|Onoclea,
Ononis,higher_taxon,genus,path_depth,6,9,9,Ononis arvensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Ononis|Ononis arvensis,BestMatch,9.41215,Exact,0,Ononis,Ononis L.,Ononis,9CLJ2,Ononis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Ononis,
Ophioglossoideae,higher_taxon,subfamily,suffix,1,9,9,Ophioglossum vulgatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Ophioglossales|Ophioglossaceae|Ophioglossoideae|Ophioglossum|Ophioglossum vulgatum,BestMatch,9.41215,Exact,0,Ophioglossoideae,Ophioglossoideae C.Presl,Ophioglossoideae,K28,Ophioglossoideae C.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Ophioglossales|Ophioglossaceae|Ophioglossoideae,
Ophiopogon,higher_taxon,genus,path_depth,2,9,9,Ophiopogon japonicus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Ophiopogon|Ophiopogon japonicus,BestMatch,9.41215,Exact,0,Ophiopogon,Ophiopogon Ker Gawl.,Ophiopogon,8VZWN,Ophiopogon Ker Gawl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Ophiopogon,
Ophrys,higher_taxon,genus,path_depth,5,9,9,Ophrys apifera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Ophrys|Ophrys apifera,BestMatch,9.41215,Exact,0,Ophrys,Ophrys L.,Ophrys,8VZWT,Ophrys L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Ophrys,
Oplismenus,higher_taxon,genus,path_depth,1,9,9,Oplismenus undulatifolius,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Oplismenus|Oplismenus undulatifolius,BestMatch,9.41215,Exact,0,Oplismenus,Oplismenus P.Beauv.,Oplismenus,8VZX2,Oplismenus P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Oplismenus,
